node_id,attack_id,rank,score,label,pred_velox_threshold,in_all_attacks_rank_prefix,in_all_attacks_score_cutoff,node_type,path,cmd,src_addr,src_port,dst_addr,dst_port
1635161,0,47137,0.730994105,1,0,0,0,,,,,,,
1635128,0,47138,0.730994105,1,0,0,0,,,,,,,
1635112,0,47139,0.730994105,1,0,0,0,,,,,,,
1635070,0,47140,0.730994105,1,0,0,0,,,,,,,
1635065,0,47141,0.730994105,1,0,0,0,,,,,,,
1635057,0,47142,0.730994105,1,0,0,0,,,,,,,
1635051,0,47143,0.730994105,1,0,0,0,,,,,,,
1635045,0,47144,0.730994105,1,0,0,0,,,,,,,
1635040,0,47145,0.730994105,1,0,0,0,,,,,,,
1634976,0,47146,0.730994105,1,0,0,0,,,,,,,
1634970,0,47147,0.730994105,1,0,0,0,,,,,,,
1634930,0,47148,0.730994105,1,0,0,0,,,,,,,
1634927,0,47149,0.730994105,1,0,0,0,,,,,,,
1634875,0,47150,0.730994105,1,0,0,0,,,,,,,
1634872,0,47151,0.730994105,1,0,0,0,,,,,,,
1634863,0,47152,0.730994105,1,0,0,0,,,,,,,
1634824,0,47153,0.730994105,1,0,0,0,,,,,,,
1634821,0,47154,0.730994105,1,0,0,0,,,,,,,
1634819,0,47155,0.730994105,1,0,0,0,,,,,,,
1634806,0,47156,0.730994105,1,0,0,0,,,,,,,
1634660,0,47157,0.730994105,1,0,0,0,,,,,,,
1634636,0,47158,0.730994105,1,0,0,0,,,,,,,
1634580,0,47159,0.730994105,1,0,0,0,,,,,,,
1634573,0,47160,0.730994105,1,0,0,0,,,,,,,
1634566,0,47161,0.730994105,1,0,0,0,,,,,,,
1634561,0,47162,0.730994105,1,0,0,0,,,,,,,
1634552,0,47163,0.730994105,1,0,0,0,,,,,,,
1634542,0,47164,0.730994105,1,0,0,0,,,,,,,
1634531,0,47165,0.730994105,1,0,0,0,,,,,,,
1634502,0,47166,0.730994105,1,0,0,0,,,,,,,
1632636,0,47167,0.730994105,1,0,0,0,,,,,,,
1632614,0,47168,0.730994105,1,0,0,0,,,,,,,
1632568,0,47169,0.730994105,1,0,0,0,,,,,,,
1632563,0,47170,0.730994105,1,0,0,0,,,,,,,
1632561,0,47171,0.730994105,1,0,0,0,,,,,,,
1632548,0,47172,0.730994105,1,0,0,0,,,,,,,
1632515,0,47173,0.730994105,1,0,0,0,,,,,,,
1632495,0,47174,0.730994105,1,0,0,0,,,,,,,
1632452,0,47175,0.730994105,1,0,0,0,,,,,,,
1632433,0,47176,0.730994105,1,0,0,0,,,,,,,
1632353,0,47177,0.730994105,1,0,0,0,,,,,,,
1632348,0,47178,0.730994105,1,0,0,0,,,,,,,
1632335,0,47179,0.730994105,1,0,0,0,,,,,,,
1632327,0,47180,0.730994105,1,0,0,0,,,,,,,
1632323,0,47181,0.730994105,1,0,0,0,,,,,,,
1632321,0,47182,0.730994105,1,0,0,0,,,,,,,
1631333,0,47183,0.730994105,1,0,0,0,,,,,,,
1631319,0,47184,0.730994105,1,0,0,0,,,,,,,
1631313,0,47185,0.730994105,1,0,0,0,,,,,,,
1631311,0,47186,0.730994105,1,0,0,0,,,,,,,
1631271,0,47187,0.730994105,1,0,0,0,,,,,,,
1631267,0,47188,0.730994105,1,0,0,0,,,,,,,
1631257,0,47189,0.730994105,1,0,0,0,,,,,,,
1631251,0,47190,0.730994105,1,0,0,0,,,,,,,
1631198,0,47191,0.730994105,1,0,0,0,,,,,,,
1631160,0,47192,0.730994105,1,0,0,0,,,,,,,
1631150,0,47193,0.730994105,1,0,0,0,,,,,,,
1631093,0,47194,0.730994105,1,0,0,0,,,,,,,
1631011,0,47195,0.730994105,1,0,0,0,,,,,,,
1631005,0,47196,0.730994105,1,0,0,0,,,,,,,
1631003,0,47197,0.730994105,1,0,0,0,,,,,,,
1630953,0,47198,0.730994105,1,0,0,0,,,,,,,
1630951,0,47199,0.730994105,1,0,0,0,,,,,,,
1630947,0,47200,0.730994105,1,0,0,0,,,,,,,
1630943,0,47201,0.730994105,1,0,0,0,,,,,,,
1630939,0,47202,0.730994105,1,0,0,0,,,,,,,
1630898,0,47203,0.730994105,1,0,0,0,,,,,,,
1630893,0,47204,0.730994105,1,0,0,0,,,,,,,
1630891,0,47205,0.730994105,1,0,0,0,,,,,,,
1630783,0,47206,0.730994105,1,0,0,0,,,,,,,
1630778,0,47207,0.730994105,1,0,0,0,,,,,,,
1630768,0,47208,0.730994105,1,0,0,0,,,,,,,
1630766,0,47209,0.730994105,1,0,0,0,,,,,,,
1630763,0,47210,0.730994105,1,0,0,0,,,,,,,
1630713,0,47211,0.730994105,1,0,0,0,,,,,,,
1630709,0,47212,0.730994105,1,0,0,0,,,,,,,
1630705,0,47213,0.730994105,1,0,0,0,,,,,,,
1630693,0,47214,0.730994105,1,0,0,0,,,,,,,
1630686,0,47215,0.730994105,1,0,0,0,,,,,,,
1630680,0,47216,0.730994105,1,0,0,0,,,,,,,
1630679,0,47217,0.730994105,1,0,0,0,,,,,,,
1628811,0,47218,0.730994105,1,0,0,0,,,,,,,
1628779,0,47219,0.730994105,1,0,0,0,,,,,,,
1628711,0,47220,0.730994105,1,0,0,0,,,,,,,
1628671,0,47221,0.730994105,1,0,0,0,,,,,,,
1628633,0,47222,0.730994105,1,0,0,0,,,,,,,
1628595,0,47223,0.730994105,1,0,0,0,,,,,,,
1628587,0,47224,0.730994105,1,0,0,0,,,,,,,
1628516,0,47225,0.730994105,1,0,0,0,,,,,,,
1628474,0,47226,0.730994105,1,0,0,0,,,,,,,
1628357,0,47227,0.730994105,1,0,0,0,,,,,,,
1628304,0,47228,0.730994105,1,0,0,0,,,,,,,
1628298,0,47229,0.730994105,1,0,0,0,,,,,,,
1628264,0,47230,0.730994105,1,0,0,0,,,,,,,
1628215,0,47231,0.730994105,1,0,0,0,,,,,,,
1628159,0,47232,0.730994105,1,0,0,0,,,,,,,
1628067,0,47233,0.730994105,1,0,0,0,,,,,,,
1628058,0,47234,0.730994105,1,0,0,0,,,,,,,
1628051,0,47235,0.730994105,1,0,0,0,,,,,,,
1628014,0,47236,0.730994105,1,0,0,0,,,,,,,
1628006,0,47237,0.730994105,1,0,0,0,,,,,,,
1627998,0,47238,0.730994105,1,0,0,0,,,,,,,
1627868,0,47239,0.730994105,1,0,0,0,,,,,,,
1627866,0,47240,0.730994105,1,0,0,0,,,,,,,
1627860,0,47241,0.730994105,1,0,0,0,,,,,,,
1627846,0,47242,0.730994105,1,0,0,0,,,,,,,
1627845,0,47243,0.730994105,1,0,0,0,,,,,,,
1627836,0,47244,0.730994105,1,0,0,0,,,,,,,
1627827,0,47245,0.730994105,1,0,0,0,,,,,,,
1627823,0,47246,0.730994105,1,0,0,0,,,,,,,
1627801,0,47247,0.730994105,1,0,0,0,,,,,,,
1627795,0,47248,0.730994105,1,0,0,0,,,,,,,
1627709,0,47249,0.730994105,1,0,0,0,,,,,,,
1627635,0,47250,0.730994105,1,0,0,0,,,,,,,
1627559,0,47251,0.730994105,1,0,0,0,,,,,,,
1627557,0,47252,0.730994105,1,0,0,0,,,,,,,
1627541,0,47253,0.730994105,1,0,0,0,,,,,,,
1627459,0,47254,0.730994105,1,0,0,0,,,,,,,
1627455,0,47255,0.730994105,1,0,0,0,,,,,,,
1627433,0,47256,0.730994105,1,0,0,0,,,,,,,
1627375,0,47257,0.730994105,1,0,0,0,,,,,,,
1627299,0,47258,0.730994105,1,0,0,0,,,,,,,
1627111,0,47259,0.730994105,1,0,0,0,,,,,,,
1627101,0,47260,0.730994105,1,0,0,0,,,,,,,
1627099,0,47261,0.730994105,1,0,0,0,,,,,,,
1627075,0,47262,0.730994105,1,0,0,0,,,,,,,
1627071,0,47263,0.730994105,1,0,0,0,,,,,,,
1627019,0,47264,0.730994105,1,0,0,0,,,,,,,
1626967,0,47265,0.730994105,1,0,0,0,,,,,,,
1626964,0,47266,0.730994105,1,0,0,0,,,,,,,
1626961,0,47267,0.730994105,1,0,0,0,,,,,,,
1626959,0,47268,0.730994105,1,0,0,0,,,,,,,
1626937,0,47269,0.730994105,1,0,0,0,,,,,,,
1626883,0,47270,0.730994105,1,0,0,0,,,,,,,
1626715,0,47271,0.730994105,1,0,0,0,,,,,,,
1626696,0,47272,0.730994105,1,0,0,0,,,,,,,
1626590,0,47273,0.730994105,1,0,0,0,,,,,,,
1626421,0,47274,0.730994105,1,0,0,0,,,,,,,
1626355,0,47275,0.730994105,1,0,0,0,,,,,,,
1626349,0,47276,0.730994105,1,0,0,0,,,,,,,
1626346,0,47277,0.730994105,1,0,0,0,,,,,,,
1626327,0,47278,0.730994105,1,0,0,0,,,,,,,
1626323,0,47279,0.730994105,1,0,0,0,,,,,,,
1626318,0,47280,0.730994105,1,0,0,0,,,,,,,
1626312,0,47281,0.730994105,1,0,0,0,,,,,,,
1626298,0,47282,0.730994105,1,0,0,0,,,,,,,
1626294,0,47283,0.730994105,1,0,0,0,,,,,,,
1626283,0,47284,0.730994105,1,0,0,0,,,,,,,
1626272,0,47285,0.730994105,1,0,0,0,,,,,,,
1626207,0,47286,0.730994105,1,0,0,0,,,,,,,
1626194,0,47287,0.730994105,1,0,0,0,,,,,,,
1626189,0,47288,0.730994105,1,0,0,0,,,,,,,
1626187,0,47289,0.730994105,1,0,0,0,,,,,,,
1626184,0,47290,0.730994105,1,0,0,0,,,,,,,
1626178,0,47291,0.730994105,1,0,0,0,,,,,,,
1626166,0,47292,0.730994105,1,0,0,0,,,,,,,
1626113,0,47293,0.730994105,1,0,0,0,,,,,,,
1626102,0,47294,0.730994105,1,0,0,0,,,,,,,
1626101,0,47295,0.730994105,1,0,0,0,,,,,,,
1626096,0,47296,0.730994105,1,0,0,0,,,,,,,
1626095,0,47297,0.730994105,1,0,0,0,,,,,,,
1626076,0,47298,0.730994105,1,0,0,0,,,,,,,
1626006,0,47299,0.730994105,1,0,0,0,,,,,,,
1625969,0,47300,0.730994105,1,0,0,0,,,,,,,
1625946,0,47301,0.730994105,1,0,0,0,,,,,,,
1625892,0,47302,0.730994105,1,0,0,0,,,,,,,
1625886,0,47303,0.730994105,1,0,0,0,,,,,,,
1625845,0,47304,0.730994105,1,0,0,0,,,,,,,
1625822,0,47305,0.730994105,1,0,0,0,,,,,,,
1624098,0,47306,0.730994105,1,0,0,0,,,,,,,
1624093,0,47307,0.730994105,1,0,0,0,,,,,,,
1624068,0,47308,0.730994105,1,0,0,0,,,,,,,
1624022,0,47309,0.730994105,1,0,0,0,,,,,,,
1623999,0,47310,0.730994105,1,0,0,0,,,,,,,
1623896,0,47311,0.730994105,1,0,0,0,,,,,,,
1623854,0,47312,0.730994105,1,0,0,0,,,,,,,
1623847,0,47313,0.730994105,1,0,0,0,,,,,,,
1623835,0,47314,0.730994105,1,0,0,0,,,,,,,
1623825,0,47315,0.730994105,1,0,0,0,,,,,,,
1623803,0,47316,0.730994105,1,0,0,0,,,,,,,
1623771,0,47317,0.730994105,1,0,0,0,,,,,,,
1623731,0,47318,0.730994105,1,0,0,0,,,,,,,
1623687,0,47319,0.730994105,1,0,0,0,,,,,,,
1623679,0,47320,0.730994105,1,0,0,0,,,,,,,
1623665,0,47321,0.730994105,1,0,0,0,,,,,,,
1623623,0,47322,0.730994105,1,0,0,0,,,,,,,
1623621,0,47323,0.730994105,1,0,0,0,,,,,,,
1623609,0,47324,0.730994105,1,0,0,0,,,,,,,
1623591,0,47325,0.730994105,1,0,0,0,,,,,,,
1623553,0,47326,0.730994105,1,0,0,0,,,,,,,
1623549,0,47327,0.730994105,1,0,0,0,,,,,,,
1623503,0,47328,0.730994105,1,0,0,0,,,,,,,
1623495,0,47329,0.730994105,1,0,0,0,,,,,,,
1623493,0,47330,0.730994105,1,0,0,0,,,,,,,
1623489,0,47331,0.730994105,1,0,0,0,,,,,,,
1623486,0,47332,0.730994105,1,0,0,0,,,,,,,
1623479,0,47333,0.730994105,1,0,0,0,,,,,,,
1623467,0,47334,0.730994105,1,0,0,0,,,,,,,
1623461,0,47335,0.730994105,1,0,0,0,,,,,,,
1623411,0,47336,0.730994105,1,0,0,0,,,,,,,
1623397,0,47337,0.730994105,1,0,0,0,,,,,,,
1623393,0,47338,0.730994105,1,0,0,0,,,,,,,
1623388,0,47339,0.730994105,1,0,0,0,,,,,,,
1623290,0,47340,0.730994105,1,0,0,0,,,,,,,
1623284,0,47341,0.730994105,1,0,0,0,,,,,,,
1623282,0,47342,0.730994105,1,0,0,0,,,,,,,
1623276,0,47343,0.730994105,1,0,0,0,,,,,,,
1623274,0,47344,0.730994105,1,0,0,0,,,,,,,
1623266,0,47345,0.730994105,1,0,0,0,,,,,,,
1623264,0,47346,0.730994105,1,0,0,0,,,,,,,
1623260,0,47347,0.730994105,1,0,0,0,,,,,,,
1623258,0,47348,0.730994105,1,0,0,0,,,,,,,
1623256,0,47349,0.730994105,1,0,0,0,,,,,,,
1623255,0,47350,0.730994105,1,0,0,0,,,,,,,
1623247,0,47351,0.730994105,1,0,0,0,,,,,,,
1623193,0,47352,0.730994105,1,0,0,0,,,,,,,
1623165,0,47353,0.730994105,1,0,0,0,,,,,,,
1623087,0,47354,0.730994105,1,0,0,0,,,,,,,
1623077,0,47355,0.730994105,1,0,0,0,,,,,,,
1622984,0,47356,0.730994105,1,0,0,0,,,,,,,
1622963,0,47357,0.730994105,1,0,0,0,,,,,,,
1622907,0,47358,0.730994105,1,0,0,0,,,,,,,
1622865,0,47359,0.730994105,1,0,0,0,,,,,,,
1622859,0,47360,0.730994105,1,0,0,0,,,,,,,
1622855,0,47361,0.730994105,1,0,0,0,,,,,,,
1622847,0,47362,0.730994105,1,0,0,0,,,,,,,
1622812,0,47363,0.730994105,1,0,0,0,,,,,,,
1622706,0,47364,0.730994105,1,0,0,0,,,,,,,
1622697,0,47365,0.730994105,1,0,0,0,,,,,,,
1622694,0,47366,0.730994105,1,0,0,0,,,,,,,
1622689,0,47367,0.730994105,1,0,0,0,,,,,,,
1622680,0,47368,0.730994105,1,0,0,0,,,,,,,
1622660,0,47369,0.730994105,1,0,0,0,,,,,,,
1622622,0,47370,0.730994105,1,0,0,0,,,,,,,
1622618,0,47371,0.730994105,1,0,0,0,,,,,,,
1622604,0,47372,0.730994105,1,0,0,0,,,,,,,
1622564,0,47373,0.730994105,1,0,0,0,,,,,,,
1622556,0,47374,0.730994105,1,0,0,0,,,,,,,
1622481,0,47375,0.730994105,1,0,0,0,,,,,,,
1622459,0,47376,0.730994105,1,0,0,0,,,,,,,
1622429,0,47377,0.730994105,1,0,0,0,,,,,,,
1622417,0,47378,0.730994105,1,0,0,0,,,,,,,
1622412,0,47379,0.730994105,1,0,0,0,,,,,,,
1622403,0,47380,0.730994105,1,0,0,0,,,,,,,
1622349,0,47381,0.730994105,1,0,0,0,,,,,,,
1622341,0,47382,0.730994105,1,0,0,0,,,,,,,
1622328,0,47383,0.730994105,1,0,0,0,,,,,,,
1622308,0,47384,0.730994105,1,0,0,0,,,,,,,
1620789,0,47385,0.730994105,1,0,0,0,,,,,,,
1620726,0,47386,0.730994105,1,0,0,0,,,,,,,
1620694,0,47387,0.730994105,1,0,0,0,,,,,,,
1620666,0,47388,0.730994105,1,0,0,0,,,,,,,
1620644,0,47389,0.730994105,1,0,0,0,,,,,,,
1620625,0,47390,0.730994105,1,0,0,0,,,,,,,
1620570,0,47391,0.730994105,1,0,0,0,,,,,,,
1620548,0,47392,0.730994105,1,0,0,0,,,,,,,
1620510,0,47393,0.730994105,1,0,0,0,,,,,,,
1620502,0,47394,0.730994105,1,0,0,0,,,,,,,
1620456,0,47395,0.730994105,1,0,0,0,,,,,,,
1620454,0,47396,0.730994105,1,0,0,0,,,,,,,
1620444,0,47397,0.730994105,1,0,0,0,,,,,,,
1620442,0,47398,0.730994105,1,0,0,0,,,,,,,
1620400,0,47399,0.730994105,1,0,0,0,,,,,,,
1620389,0,47400,0.730994105,1,0,0,0,,,,,,,
1620377,0,47401,0.730994105,1,0,0,0,,,,,,,
1620371,0,47402,0.730994105,1,0,0,0,,,,,,,
1620369,0,47403,0.730994105,1,0,0,0,,,,,,,
1620364,0,47404,0.730994105,1,0,0,0,,,,,,,
1620347,0,47405,0.730994105,1,0,0,0,,,,,,,
1620302,0,47406,0.730994105,1,0,0,0,,,,,,,
1620229,0,47407,0.730994105,1,0,0,0,,,,,,,
1620225,0,47408,0.730994105,1,0,0,0,,,,,,,
1620220,0,47409,0.730994105,1,0,0,0,,,,,,,
1620216,0,47410,0.730994105,1,0,0,0,,,,,,,
1620212,0,47411,0.730994105,1,0,0,0,,,,,,,
1620200,0,47412,0.730994105,1,0,0,0,,,,,,,
1620196,0,47413,0.730994105,1,0,0,0,,,,,,,
1620194,0,47414,0.730994105,1,0,0,0,,,,,,,
1620138,0,47415,0.730994105,1,0,0,0,,,,,,,
1620120,0,47416,0.730994105,1,0,0,0,,,,,,,
1620082,0,47417,0.730994105,1,0,0,0,,,,,,,
1620049,0,47418,0.730994105,1,0,0,0,,,,,,,
1620002,0,47419,0.730994105,1,0,0,0,,,,,,,
1619979,0,47420,0.730994105,1,0,0,0,,,,,,,
1619932,0,47421,0.730994105,1,0,0,0,,,,,,,
1619926,0,47422,0.730994105,1,0,0,0,,,,,,,
1619918,0,47423,0.730994105,1,0,0,0,,,,,,,
1619908,0,47424,0.730994105,1,0,0,0,,,,,,,
1619906,0,47425,0.730994105,1,0,0,0,,,,,,,
1619897,0,47426,0.730994105,1,0,0,0,,,,,,,
1619882,0,47427,0.730994105,1,0,0,0,,,,,,,
1619874,0,47428,0.730994105,1,0,0,0,,,,,,,
1619865,0,47429,0.730994105,1,0,0,0,,,,,,,
1619758,0,47430,0.730994105,1,0,0,0,,,,,,,
1619746,0,47431,0.730994105,1,0,0,0,,,,,,,
1619728,0,47432,0.730994105,1,0,0,0,,,,,,,
1619681,0,47433,0.730994105,1,0,0,0,,,,,,,
1619677,0,47434,0.730994105,1,0,0,0,,,,,,,
1619665,0,47435,0.730994105,1,0,0,0,,,,,,,
1619644,0,47436,0.730994105,1,0,0,0,,,,,,,
1619624,0,47437,0.730994105,1,0,0,0,,,,,,,
1619586,0,47438,0.730994105,1,0,0,0,,,,,,,
1619580,0,47439,0.730994105,1,0,0,0,,,,,,,
1619574,0,47440,0.730994105,1,0,0,0,,,,,,,
1619554,0,47441,0.730994105,1,0,0,0,,,,,,,
1619436,0,47442,0.730994105,1,0,0,0,,,,,,,
1619430,0,47443,0.730994105,1,0,0,0,,,,,,,
1619378,0,47444,0.730994105,1,0,0,0,,,,,,,
1619333,0,47445,0.730994105,1,0,0,0,,,,,,,
1619325,0,47446,0.730994105,1,0,0,0,,,,,,,
1619315,0,47447,0.730994105,1,0,0,0,,,,,,,
1619313,0,47448,0.730994105,1,0,0,0,,,,,,,
1619289,0,47449,0.730994105,1,0,0,0,,,,,,,
1619249,0,47450,0.730994105,1,0,0,0,,,,,,,
1619241,0,47451,0.730994105,1,0,0,0,,,,,,,
1619233,0,47452,0.730994105,1,0,0,0,,,,,,,
1619127,0,47453,0.730994105,1,0,0,0,,,,,,,
1619121,0,47454,0.730994105,1,0,0,0,,,,,,,
1619113,0,47455,0.730994105,1,0,0,0,,,,,,,
1619075,0,47456,0.730994105,1,0,0,0,,,,,,,
1619063,0,47457,0.730994105,1,0,0,0,,,,,,,
1618985,0,47458,0.730994105,1,0,0,0,,,,,,,
1618947,0,47459,0.730994105,1,0,0,0,,,,,,,
1618941,0,47460,0.730994105,1,0,0,0,,,,,,,
1618923,0,47461,0.730994105,1,0,0,0,,,,,,,
1618877,0,47462,0.730994105,1,0,0,0,,,,,,,
1618869,0,47463,0.730994105,1,0,0,0,,,,,,,
1618850,0,47464,0.730994105,1,0,0,0,,,,,,,
1618690,0,47465,0.730994105,1,0,0,0,,,,,,,
1618688,0,47466,0.730994105,1,0,0,0,,,,,,,
1618604,0,47467,0.730994105,1,0,0,0,,,,,,,
1618590,0,47468,0.730994105,1,0,0,0,,,,,,,
1618586,0,47469,0.730994105,1,0,0,0,,,,,,,
1618544,0,47470,0.730994105,1,0,0,0,,,,,,,
1618494,0,47471,0.730994105,1,0,0,0,,,,,,,
1618452,0,47472,0.730994105,1,0,0,0,,,,,,,
1618441,0,47473,0.730994105,1,0,0,0,,,,,,,
1618436,0,47474,0.730994105,1,0,0,0,,,,,,,
1618410,0,47475,0.730994105,1,0,0,0,,,,,,,
1618291,0,47476,0.730994105,1,0,0,0,,,,,,,
1618226,0,47477,0.730994105,1,0,0,0,,,,,,,
1618205,0,47478,0.730994105,1,0,0,0,,,,,,,
1618186,0,47479,0.730994105,1,0,0,0,,,,,,,
1618174,0,47480,0.730994105,1,0,0,0,,,,,,,
1618156,0,47481,0.730994105,1,0,0,0,,,,,,,
1618134,0,47482,0.730994105,1,0,0,0,,,,,,,
1618121,0,47483,0.730994105,1,0,0,0,,,,,,,
1618094,0,47484,0.730994105,1,0,0,0,,,,,,,
1618054,0,47485,0.730994105,1,0,0,0,,,,,,,
1617987,0,47486,0.730994105,1,0,0,0,,,,,,,
1617957,0,47487,0.730994105,1,0,0,0,,,,,,,
1617804,0,47488,0.730994105,1,0,0,0,,,,,,,
1617751,0,47489,0.730994105,1,0,0,0,,,,,,,
1617703,0,47490,0.730994105,1,0,0,0,,,,,,,
1617662,0,47491,0.730994105,1,0,0,0,,,,,,,
1617624,0,47492,0.730994105,1,0,0,0,,,,,,,
1617556,0,47493,0.730994105,1,0,0,0,,,,,,,
1617518,0,47494,0.730994105,1,0,0,0,,,,,,,
1617503,0,47495,0.730994105,1,0,0,0,,,,,,,
1617439,0,47496,0.730994105,1,0,0,0,,,,,,,
1617392,0,47497,0.730994105,1,0,0,0,,,,,,,
1617354,0,47498,0.730994105,1,0,0,0,,,,,,,
1617223,0,47499,0.730994105,1,0,0,0,,,,,,,
1617180,0,47500,0.730994105,1,0,0,0,,,,,,,
1617126,0,47501,0.730994105,1,0,0,0,,,,,,,
1617089,0,47502,0.730994105,1,0,0,0,,,,,,,
1617043,0,47503,0.730994105,1,0,0,0,,,,,,,
1616925,0,47504,0.730994105,1,0,0,0,,,,,,,
1616887,0,47505,0.730994105,1,0,0,0,,,,,,,
1616818,0,47506,0.730994105,1,0,0,0,,,,,,,
1616770,0,47507,0.730994105,1,0,0,0,,,,,,,
1616762,0,47508,0.730994105,1,0,0,0,,,,,,,
1616746,0,47509,0.730994105,1,0,0,0,,,,,,,
1616720,0,47510,0.730994105,1,0,0,0,,,,,,,
1616612,0,47511,0.730994105,1,0,0,0,,,,,,,
1616591,0,47512,0.730994105,1,0,0,0,,,,,,,
1616587,0,47513,0.730994105,1,0,0,0,,,,,,,
1616582,0,47514,0.730994105,1,0,0,0,,,,,,,
1616577,0,47515,0.730994105,1,0,0,0,,,,,,,
1616546,0,47516,0.730994105,1,0,0,0,,,,,,,
1616482,0,47517,0.730994105,1,0,0,0,,,,,,,
1616459,0,47518,0.730994105,1,0,0,0,,,,,,,
1616404,0,47519,0.730994105,1,0,0,0,,,,,,,
1616380,0,47520,0.730994105,1,0,0,0,,,,,,,
1616358,0,47521,0.730994105,1,0,0,0,,,,,,,
1616239,0,47522,0.730994105,1,0,0,0,,,,,,,
1616224,0,47523,0.730994105,1,0,0,0,,,,,,,
1616205,0,47524,0.730994105,1,0,0,0,,,,,,,
1616198,0,47525,0.730994105,1,0,0,0,,,,,,,
1616194,0,47526,0.730994105,1,0,0,0,,,,,,,
1616188,0,47527,0.730994105,1,0,0,0,,,,,,,
1616182,0,47528,0.730994105,1,0,0,0,,,,,,,
1616178,0,47529,0.730994105,1,0,0,0,,,,,,,
1616173,0,47530,0.730994105,1,0,0,0,,,,,,,
1616161,0,47531,0.730994105,1,0,0,0,,,,,,,
1616101,0,47532,0.730994105,1,0,0,0,,,,,,,
1615982,0,47533,0.730994105,1,0,0,0,,,,,,,
1615962,0,47534,0.730994105,1,0,0,0,,,,,,,
1615944,0,47535,0.730994105,1,0,0,0,,,,,,,
1615906,0,47536,0.730994105,1,0,0,0,,,,,,,
1615854,0,47537,0.730994105,1,0,0,0,,,,,,,
1615852,0,47538,0.730994105,1,0,0,0,,,,,,,
1615797,0,47539,0.730994105,1,0,0,0,,,,,,,
1615794,0,47540,0.730994105,1,0,0,0,,,,,,,
1615785,0,47541,0.730994105,1,0,0,0,,,,,,,
1615783,0,47542,0.730994105,1,0,0,0,,,,,,,
1615650,0,47543,0.730994105,1,0,0,0,,,,,,,
1615647,0,47544,0.730994105,1,0,0,0,,,,,,,
1615645,0,47545,0.730994105,1,0,0,0,,,,,,,
1615639,0,47546,0.730994105,1,0,0,0,,,,,,,
1615637,0,47547,0.730994105,1,0,0,0,,,,,,,
1615627,0,47548,0.730994105,1,0,0,0,,,,,,,
1615575,0,47549,0.730994105,1,0,0,0,,,,,,,
1615569,0,47550,0.730994105,1,0,0,0,,,,,,,
1615563,0,47551,0.730994105,1,0,0,0,,,,,,,
1615551,0,47552,0.730994105,1,0,0,0,,,,,,,
1615547,0,47553,0.730994105,1,0,0,0,,,,,,,
1615543,0,47554,0.730994105,1,0,0,0,,,,,,,
1615501,0,47555,0.730994105,1,0,0,0,,,,,,,
1615495,0,47556,0.730994105,1,0,0,0,,,,,,,
1615491,0,47557,0.730994105,1,0,0,0,,,,,,,
1615439,0,47558,0.730994105,1,0,0,0,,,,,,,
1615435,0,47559,0.730994105,1,0,0,0,,,,,,,
1615426,0,47560,0.730994105,1,0,0,0,,,,,,,
1615423,0,47561,0.730994105,1,0,0,0,,,,,,,
1615416,0,47562,0.730994105,1,0,0,0,,,,,,,
1615412,0,47563,0.730994105,1,0,0,0,,,,,,,
1615378,0,47564,0.730994105,1,0,0,0,,,,,,,
1615373,0,47565,0.730994105,1,0,0,0,,,,,,,
1615352,0,47566,0.730994105,1,0,0,0,,,,,,,
1615332,0,47567,0.730994105,1,0,0,0,,,,,,,
1615322,0,47568,0.730994105,1,0,0,0,,,,,,,
1615311,0,47569,0.730994105,1,0,0,0,,,,,,,
1615297,0,47570,0.730994105,1,0,0,0,,,,,,,
1615295,0,47571,0.730994105,1,0,0,0,,,,,,,
1615281,0,47572,0.730994105,1,0,0,0,,,,,,,
1615267,0,47573,0.730994105,1,0,0,0,,,,,,,
1615253,0,47574,0.730994105,1,0,0,0,,,,,,,
1615190,0,47575,0.730994105,1,0,0,0,,,,,,,
1615059,0,47576,0.730994105,1,0,0,0,,,,,,,
1615029,0,47577,0.730994105,1,0,0,0,,,,,,,
1614967,0,47578,0.730994105,1,0,0,0,,,,,,,
1614949,0,47579,0.730994105,1,0,0,0,,,,,,,
1614923,0,47580,0.730994105,1,0,0,0,,,,,,,
1614902,0,47581,0.730994105,1,0,0,0,,,,,,,
1614859,0,47582,0.730994105,1,0,0,0,,,,,,,
1614836,0,47583,0.730994105,1,0,0,0,,,,,,,
1614807,0,47584,0.730994105,1,0,0,0,,,,,,,
1614782,0,47585,0.730994105,1,0,0,0,,,,,,,
1614738,0,47586,0.730994105,1,0,0,0,,,,,,,
1614650,0,47587,0.730994105,1,0,0,0,,,,,,,
1614591,0,47588,0.730994105,1,0,0,0,,,,,,,
1614516,0,47589,0.730994105,1,0,0,0,,,,,,,
1614443,0,47590,0.730994105,1,0,0,0,,,,,,,
1614371,0,47591,0.730994105,1,0,0,0,,,,,,,
1614329,0,47592,0.730994105,1,0,0,0,,,,,,,
1614193,0,47593,0.730994105,1,0,0,0,,,,,,,
1614179,0,47594,0.730994105,1,0,0,0,,,,,,,
1614093,0,47595,0.730994105,1,0,0,0,,,,,,,
1614045,0,47596,0.730994105,1,0,0,0,,,,,,,
1614011,0,47597,0.730994105,1,0,0,0,,,,,,,
1613979,0,47598,0.730994105,1,0,0,0,,,,,,,
1613973,0,47599,0.730994105,1,0,0,0,,,,,,,
