node_group,src_label,count,fraction
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51279,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49775,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49283,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51161,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50752,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51151,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50781,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51091,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50661,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51143,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51283,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51113,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50465,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51246,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51231,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49318,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50626,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50481,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49300,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50554,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49929,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49932,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50653,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49896,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49836,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49633,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49310,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51465,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49762,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49312,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49844,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50726,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49763,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51291,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49793,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49773,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49246,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49200,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49197,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50599,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49751,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50730,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51449,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51183,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51084,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49798,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49782,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50769,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50107,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49852,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51162,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49796,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50751,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50470,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49258,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50515,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49916,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49336,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50746,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50779,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49198,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49908,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51135,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50750,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51225,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49535,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49277,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50777,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49752,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49285,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50737,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49292,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51348,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51209,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49536,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50476,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51111,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49880,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49869,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51155,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50763,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50687,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49747,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51266,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50493,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49715,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50496,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49742,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50566,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51214,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50383,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50574,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50755,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49713,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49286,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49950,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51101,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51240,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50541,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50649,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49718,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49735,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49263,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49238,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51244,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50759,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50655,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49891,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50735,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50488,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51228,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49845,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50522,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50753,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50748,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49817,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49803,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50419,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49911,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49791,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51260,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50430,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50841,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51285,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50573,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51090,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50440,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49468,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50765,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49746,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51195,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50728,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50510,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50414,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50473,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49777,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50562,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50407,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51224,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50663,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50724,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50442,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51153,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50385,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51298,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51085,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51152,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49257,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49281,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51181,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50540,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49861,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50411,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49819,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51414,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51064,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50682,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50441,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49922,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50667,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50568,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50664,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50901,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50744,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50721,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50771,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50612,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51158,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49242,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51248,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51216,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49786,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50669,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49274,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49933,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49919,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50614,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50747,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50660,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50656,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50602,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50666,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51066,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50538,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50662,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49890,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49289,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50506,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51223,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49280,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49296,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49231,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50640,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49245,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51095,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51092,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51221,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49206,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51172,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49287,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49247,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51107,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51097,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50780,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51233,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51119,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49774,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51300,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51303,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50991,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49816,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50702,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50610,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50400,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49749,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49883,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49716,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50940,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50749,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50576,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50456,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49260,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50467,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50722,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50652,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49913,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50619,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50616,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51281,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49243,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49236,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49736,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49728,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50592,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50428,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49924,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51287,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50613,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51138,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50719,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49241,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49779,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49237,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50447,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50518,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50403,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49222,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50433,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50688,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51123,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49802,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49760,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49764,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50406,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50444,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51286,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51087,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50448,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51211,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50739,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50620,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50494,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50837,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49907,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49266,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51232,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50621,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49905,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49291,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50560,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50976,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49759,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51206,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51415,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50559,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50533,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49812,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50630,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49770,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49721,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51133,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51203,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49208,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51079,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50431,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49248,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49788,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51242,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49930,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49710,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49901,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51173,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49814,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49278,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50393,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50495,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49628,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50410,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49866,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49288,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50595,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50665,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49888,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49914,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50754,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51078,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49284,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50650,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49301,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51306,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51182,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51315,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49928,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49849,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50692,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50267,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50783,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50421,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50859,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49701,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51333,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49705,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51176,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49892,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49848,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50776,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51307,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50572,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51146,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:50693,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49737,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:51145,1,0.000344353
FN_below_threshold,netflow 132.197.158.98:80->142.20.56.202:49872,1,0.000344353
