node_group,node_group_label,operation,type_pair,target_role,src_label,dst_label,attack,short_attack,endpoint_pair,short_endpoint_pair,count,fraction
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51241->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51241->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51241->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51240->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51240->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51240->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51233->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51233->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51233->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51232->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51232->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51232->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51231->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51231->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51231->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51230->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51230->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51230->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51229->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51229->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51229->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51228->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51228->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51228->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51227->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51227->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51227->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51226->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51226->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51226->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51225->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51225->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51225->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51224->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51224->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51224->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51223->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51223->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51223->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51222->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51222->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51222->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51221->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51221->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51221->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51220->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51220->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51220->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51219->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51219->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51219->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51218->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51218->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51218->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51217->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51217->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51217->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51216->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51216->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51216->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51215->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51215->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51215->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51214->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51214->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51214->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51213->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51213->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51213->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51212->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51212->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51212->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51211->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51211->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51211->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51210->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51210->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51210->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51209->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51209->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51209->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51208->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51208->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51208->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51106->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51106->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51106->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51105->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51105->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51105->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51104->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51104->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51104->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51103->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51103->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51103->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51102->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51102->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51102->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51101->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51101->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51101->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51100->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51100->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51100->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51099->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51099->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51099->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51098->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51098->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51098->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51097->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51097->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51097->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51096->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51096->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51096->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51095->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51095->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51095->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51094->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51094->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51094->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51093->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51093->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51093->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51092->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51092->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51092->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51091->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51091->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51091->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51090->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51090->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51090->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51089->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51089->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51089->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51088->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51088->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51088->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51087->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51087->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51087->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51086->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51086->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51086->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51085->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51085->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51085->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51084->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51084->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51084->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51083->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51083->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51083->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51081->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51081->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51081->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51080->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51080->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51080->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:51079->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:51079->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:51079->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:50999->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:50999->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:50999->132.197.158.98:80,1,0.000344353
FN_below_threshold,FN: malicious below threshold,MESSAGE,subject->netflow,dst,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe,netflow 142.20.56.202:50998->132.197.158.98:80,OPTC h201 attack,Attack 0,subject: /Device/HarddiskVolume1/Windows/System32/WindowsPowerShell/v1.0/powershell.exe -> netflow 142.20.56.202:50998->132.197.158.98:80,v1.0/powershell.exe --> netflow 142.20.56.202:50998->132.197.158.98:80,1,0.000344353
