node_id,attack_id,rank,score,label,pred_velox_threshold,in_all_attacks_rank_prefix,in_all_attacks_score_cutoff,node_type,path,cmd,src_addr,src_port,dst_addr,dst_port
854167,0,730928,0.705470026,1,0,0,0,,,,,,,
845090,0,730929,0.705441892,1,0,0,0,,,,,,,
846956,0,730931,0.705418944,1,0,0,0,,,,,,,
843987,0,730932,0.705409944,1,0,0,0,,,,,,,
832132,0,730933,0.705385923,1,0,0,0,,,,,,,
847184,0,730934,0.705375254,1,0,0,0,,,,,,,
846580,0,730935,0.705374837,1,0,0,0,,,,,,,
834244,0,730936,0.705369473,1,0,0,0,,,,,,,
832467,0,730937,0.705363691,1,0,0,0,,,,,,,
833186,0,730938,0.705359161,1,0,0,0,,,,,,,
861507,0,730939,0.705357015,1,0,0,0,,,,,,,
829086,0,730940,0.705353439,1,0,0,0,,,,,,,
842145,0,730941,0.705351353,1,0,0,0,,,,,,,
832810,0,730942,0.705343306,1,0,0,0,,,,,,,
841291,0,730943,0.705340862,1,0,0,0,,,,,,,
856136,0,730944,0.705340326,1,0,0,0,,,,,,,
848732,0,730945,0.705336571,1,0,0,0,,,,,,,
851336,0,730946,0.705330193,1,0,0,0,,,,,,,
843228,0,730947,0.705329776,1,0,0,0,,,,,,,
853273,0,730949,0.705328465,1,0,0,0,,,,,,,
849371,0,730950,0.705316842,1,0,0,0,,,,,,,
839120,0,730951,0.705313087,1,0,0,0,,,,,,,
856728,0,730952,0.705292284,1,0,0,0,,,,,,,
831508,0,730953,0.705288291,1,0,0,0,,,,,,,
861274,0,730954,0.705274224,1,0,0,0,,,,,,,
841734,0,730955,0.705272317,1,0,0,0,,,,,,,
857375,0,730956,0.705270171,1,0,0,0,,,,,,,
831808,0,730957,0.705257058,1,0,0,0,,,,,,,
860397,0,730959,0.705202222,1,0,0,0,,,,,,,
854863,0,730960,0.705166757,1,0,0,0,,,,,,,
836856,0,730961,0.705154836,1,0,0,0,,,,,,,
845358,0,730962,0.705153823,1,0,0,0,,,,,,,
835734,0,730963,0.705142558,1,0,0,0,,,,,,,
837094,0,730964,0.705134690,1,0,0,0,,,,,,,
831507,0,730965,0.705124438,1,0,0,0,,,,,,,
830049,0,730966,0.705107629,1,0,0,0,,,,,,,
833483,0,730967,0.705103576,1,0,0,0,,,,,,,
855884,0,730968,0.705100715,1,0,0,0,,,,,,,
842041,0,730969,0.705097973,1,0,0,0,,,,,,,
833709,0,730970,0.705090404,1,0,0,0,,,,,,,
853533,0,730971,0.705057263,1,0,0,0,,,,,,,
851524,0,730972,0.705041111,1,0,0,0,,,,,,,
849854,0,730973,0.705035031,1,0,0,0,,,,,,,
853763,0,730974,0.705014050,1,0,0,0,,,,,,,
830701,0,730976,0.704986572,1,0,0,0,,,,,,,
858199,0,730977,0.704948366,1,0,0,0,,,,,,,
854033,0,730978,0.704937100,1,0,0,0,,,,,,,
858633,0,730979,0.704927504,1,0,0,0,,,,,,,
829589,0,730980,0.704905510,1,0,0,0,,,,,,,
848072,0,730981,0.704900563,1,0,0,0,,,,,,,
836649,0,730982,0.704900324,1,0,0,0,,,,,,,
839388,0,730983,0.704867244,1,0,0,0,,,,,,,
857466,0,730984,0.704834938,1,0,0,0,,,,,,,
835304,0,730985,0.704831958,1,0,0,0,,,,,,,
856354,0,730986,0.704829931,1,0,0,0,,,,,,,
851272,0,730987,0.704825819,1,0,0,0,,,,,,,
842618,0,730988,0.704823554,1,0,0,0,,,,,,,
845860,0,730989,0.704815865,1,0,0,0,,,,,,,
851928,0,730990,0.704808712,1,0,0,0,,,,,,,
860755,0,730991,0.704784632,1,0,0,0,,,,,,,
859125,0,730992,0.704783618,1,0,0,0,,,,,,,
830048,0,730993,0.704762876,1,0,0,0,,,,,,,
852396,0,730994,0.704754531,1,0,0,0,,,,,,,
855652,0,730995,0.704750061,1,0,0,0,,,,,,,
856260,0,730996,0.704743564,1,0,0,0,,,,,,,
837757,0,730997,0.704735756,1,0,0,0,,,,,,,
835852,0,730998,0.704723358,1,0,0,0,,,,,,,
849643,0,730999,0.704712152,1,0,0,0,,,,,,,
828792,0,731001,0.704693496,1,0,0,0,,,,,,,
830147,0,731003,0.704683542,1,0,0,0,,,,,,,
840776,0,731004,0.704677165,1,0,0,0,,,,,,,
830910,0,731008,0.704628289,1,0,0,0,,,,,,,
849160,0,731009,0.704608262,1,0,0,0,,,,,,,
859565,0,731010,0.704589963,1,0,0,0,,,,,,,
836168,0,731011,0.704586387,1,0,0,0,,,,,,,
844234,0,731012,0.704561651,1,0,0,0,,,,,,,
835149,0,731013,0.704514802,1,0,0,0,,,,,,,
832007,0,731014,0.704485297,1,0,0,0,,,,,,,
853605,0,731015,0.704445302,1,0,0,0,,,,,,,
829443,0,731016,0.704437137,1,0,0,0,,,,,,,
835614,0,731017,0.704420865,1,0,0,0,,,,,,,
861125,0,731018,0.704409122,1,0,0,0,,,,,,,
859662,0,731019,0.704384983,1,0,0,0,,,,,,,
846194,0,731020,0.704377234,1,0,0,0,,,,,,,
829804,0,731021,0.704357922,1,0,0,0,,,,,,,
856713,0,731022,0.704355359,1,0,0,0,,,,,,,
839907,0,731023,0.704352021,1,0,0,0,,,,,,,
833926,0,731024,0.704323530,1,0,0,0,,,,,,,
839566,0,731028,0.704248786,1,0,0,0,,,,,,,
842171,0,731029,0.704214692,1,0,0,0,,,,,,,
839298,0,731031,0.704146981,1,0,0,0,,,,,,,
861023,0,731032,0.704142153,1,0,0,0,,,,,,,
856880,0,731033,0.704120457,1,0,0,0,,,,,,,
836301,0,731034,0.704068124,1,0,0,0,,,,,,,
835466,0,731035,0.704019248,1,0,0,0,,,,,,,
835059,0,731036,0.704016685,1,0,0,0,,,,,,,
828156,0,731037,0.704010606,1,0,0,0,,,,,,,
844077,0,731038,0.703981340,1,0,0,0,,,,,,,
857007,0,731039,0.703961849,1,0,0,0,,,,,,,
853071,0,731040,0.703957856,1,0,0,0,,,,,,,
856587,0,731042,0.703817725,1,0,0,0,,,,,,,
835630,0,731043,0.703767419,1,0,0,0,,,,,,,
861233,0,731045,0.703701675,1,0,0,0,,,,,,,
856988,0,731049,0.703510821,1,0,0,0,,,,,,,
828759,0,731056,0.703338504,1,0,0,0,,,,,,,
832642,0,731062,0.703174233,1,0,0,0,,,,,,,
832468,0,731067,0.703018069,1,0,0,0,,,,,,,
844864,0,731131,0.697976828,1,0,0,0,,,,,,,
828754,0,735613,0.652263701,1,0,0,0,,,,,,,
825906,0,735615,0.652229667,1,0,0,0,,,,,,,
826266,0,735659,0.652016342,1,0,0,0,,,,,,,
826128,0,735725,0.651786089,1,0,0,0,,,,,,,
827043,0,735771,0.651635706,1,0,0,0,,,,,,,
807516,0,735843,0.651464164,1,0,0,0,,,,,,,
828785,0,735984,0.651151896,1,0,0,0,,,,,,,
828438,0,736006,0.651124656,1,0,0,0,,,,,,,
826661,0,736047,0.651060760,1,0,0,0,,,,,,,
829354,0,736049,0.651056230,1,0,0,0,,,,,,,
828999,0,736079,0.651021898,1,0,0,0,,,,,,,
825883,0,736184,0.650855541,1,0,0,0,,,,,,,
829353,0,736272,0.650749326,1,0,0,0,,,,,,,
827727,0,736296,0.650722563,1,0,0,0,,,,,,,
825884,0,736702,0.650304794,1,0,0,0,,,,,,,
828158,0,736761,0.650259972,1,0,0,0,,,,,,,
807505,0,736803,0.650217175,1,0,0,0,,,,,,,
825880,0,736861,0.650168836,1,0,0,0,,,,,,,
828550,0,737060,0.650012314,1,0,0,0,,,,,,,
827405,0,737076,0.650002539,1,0,0,0,,,,,,,
826452,0,737382,0.649816275,1,0,0,0,,,,,,,
826799,0,737466,0.649770737,1,0,0,0,,,,,,,
828026,0,737636,0.649669766,1,0,0,0,,,,,,,
826230,0,737768,0.649605036,1,0,0,0,,,,,,,
810605,0,738701,0.649172902,1,0,0,0,,,,,,,
822303,0,738918,0.649085760,1,0,0,0,,,,,,,
826538,0,738929,0.649081707,1,0,0,0,,,,,,,
827008,0,743702,0.647455156,1,0,0,0,,,,,,,
823275,0,744606,0.647055745,1,0,0,0,,,,,,,
805436,0,745140,0.646782100,1,0,0,0,,,,,,,
822877,0,745193,0.646751285,1,0,0,0,,,,,,,
812003,0,745393,0.646619320,1,0,0,0,,,,,,,
804765,0,745703,0.646381080,1,0,0,0,,,,,,,
826759,0,745744,0.646343410,1,0,0,0,,,,,,,
822449,0,745801,0.646294296,1,0,0,0,,,,,,,
807782,0,745853,0.646248579,1,0,0,0,,,,,,,
811067,0,745875,0.646234810,1,0,0,0,,,,,,,
823368,0,745907,0.646212935,1,0,0,0,,,,,,,
809157,0,746186,0.645928442,1,0,0,0,,,,,,,
811677,0,746223,0.645890236,1,0,0,0,,,,,,,
812672,0,746235,0.645871878,1,0,0,0,,,,,,,
828154,0,746261,0.645850420,1,0,0,0,,,,,,,
807694,0,746311,0.645791769,1,0,0,0,,,,,,,
826379,0,746381,0.645719826,1,0,0,0,,,,,,,
825185,0,746430,0.645663023,1,0,0,0,,,,,,,
809699,0,746439,0.645654857,1,0,0,0,,,,,,,
812555,0,746449,0.645647228,1,0,0,0,,,,,,,
811375,0,746485,0.645608485,1,0,0,0,,,,,,,
808929,0,746602,0.645463705,1,0,0,0,,,,,,,
825058,0,746604,0.645461857,1,0,0,0,,,,,,,
824537,0,746610,0.645455360,1,0,0,0,,,,,,,
810148,0,746642,0.645406365,1,0,0,0,,,,,,,
807187,0,746675,0.645371675,1,0,0,0,,,,,,,
805696,0,746777,0.645255923,1,0,0,0,,,,,,,
812339,0,746790,0.645246983,1,0,0,0,,,,,,,
805241,0,746823,0.645210266,1,0,0,0,,,,,,,
822713,0,746851,0.645185053,1,0,0,0,,,,,,,
809899,0,746891,0.645146132,1,0,0,0,,,,,,,
823211,0,746898,0.645135641,1,0,0,0,,,,,,,
812556,0,746913,0.645122290,1,0,0,0,,,,,,,
810604,0,746944,0.645086348,1,0,0,0,,,,,,,
807353,0,746989,0.645032942,1,0,0,0,,,,,,,
815317,0,747013,0.645005465,1,0,0,0,,,,,,,
808186,0,747023,0.644992054,1,0,0,0,,,,,,,
829266,0,747024,0.644991755,1,0,0,0,,,,,,,
807974,0,747069,0.644946337,1,0,0,0,,,,,,,
822913,0,747072,0.644939959,1,0,0,0,,,,,,,
810631,0,747077,0.644936383,1,0,0,0,,,,,,,
822182,0,747085,0.644928098,1,0,0,0,,,,,,,
828772,0,747132,0.644887865,1,0,0,0,,,,,,,
810692,0,747160,0.644854784,1,0,0,0,,,,,,,
825333,0,747164,0.644849956,1,0,0,0,,,,,,,
822692,0,747167,0.644847691,1,0,0,0,,,,,,,
806806,0,747175,0.644834816,1,0,0,0,,,,,,,
824733,0,747212,0.644800901,1,0,0,0,,,,,,,
806385,0,747221,0.644790828,1,0,0,0,,,,,,,
803906,0,747224,0.644788384,1,0,0,0,,,,,,,
827370,0,747226,0.644786119,1,0,0,0,,,,,,,
805919,0,747229,0.644783616,1,0,0,0,,,,,,,
829267,0,747237,0.644774318,1,0,0,0,,,,,,,
810267,0,747241,0.644770205,1,0,0,0,,,,,,,
808528,0,747257,0.644751251,1,0,0,0,,,,,,,
827718,0,747277,0.644731224,1,0,0,0,,,,,,,
808760,0,747330,0.644669592,1,0,0,0,,,,,,,
809459,0,747346,0.644654870,1,0,0,0,,,,,,,
823664,0,747361,0.644635201,1,0,0,0,,,,,,,
825835,0,747365,0.644631863,1,0,0,0,,,,,,,
828992,0,747382,0.644611776,1,0,0,0,,,,,,,
823428,0,747396,0.644593000,1,0,0,0,,,,,,,
808627,0,747403,0.644583464,1,0,0,0,,,,,,,
808318,0,747453,0.644535542,1,0,0,0,,,,,,,
821699,0,747454,0.644534945,1,0,0,0,,,,,,,
826597,0,747465,0.644521594,1,0,0,0,,,,,,,
812338,0,747481,0.644504249,1,0,0,0,,,,,,,
825059,0,747488,0.644499481,1,0,0,0,,,,,,,
812673,0,747500,0.644485295,1,0,0,0,,,,,,,
812281,0,747517,0.644471526,1,0,0,0,,,,,,,
823558,0,747540,0.644440234,1,0,0,0,,,,,,,
826260,0,747551,0.644433081,1,0,0,0,,,,,,,
815197,0,747592,0.644380331,1,0,0,0,,,,,,,
821226,0,747604,0.644367993,1,0,0,0,,,,,,,
812799,0,747617,0.644358337,1,0,0,0,,,,,,,
804837,0,747620,0.644355834,1,0,0,0,,,,,,,
804173,0,747633,0.644343376,1,0,0,0,,,,,,,
811739,0,747643,0.644330800,1,0,0,0,,,,,,,
807634,0,747659,0.644315124,1,0,0,0,,,,,,,
811584,0,747672,0.644299209,1,0,0,0,,,,,,,
812784,0,747697,0.644266844,1,0,0,0,,,,,,,
825900,0,747727,0.644233942,1,0,0,0,,,,,,,
804230,0,747728,0.644233227,1,0,0,0,,,,,,,
810268,0,747733,0.644229710,1,0,0,0,,,,,,,
828008,0,747751,0.644203186,1,0,0,0,,,,,,,
818383,0,747752,0.644202471,1,0,0,0,,,,,,,
825876,0,747794,0.644151866,1,0,0,0,,,,,,,
811583,0,747829,0.644104123,1,0,0,0,,,,,,,
807101,0,747871,0.644052327,1,0,0,0,,,,,,,
811949,0,747936,0.643961966,1,0,0,0,,,,,,,
806530,0,747949,0.643952012,1,0,0,0,,,,,,,
824899,0,747961,0.643930137,1,0,0,0,,,,,,,
828539,0,747973,0.643918693,1,0,0,0,,,,,,,
828395,0,748051,0.643816471,1,0,0,0,,,,,,,
825710,0,748084,0.643770456,1,0,0,0,,,,,,,
803853,0,748116,0.643739641,1,0,0,0,,,,,,,
811266,0,748122,0.643726528,1,0,0,0,,,,,,,
823891,0,748126,0.643711925,1,0,0,0,,,,,,,
825815,0,748151,0.643686771,1,0,0,0,,,,,,,
804554,0,748194,0.643627048,1,0,0,0,,,,,,,
806144,0,748219,0.643597960,1,0,0,0,,,,,,,
822183,0,748315,0.643438280,1,0,0,0,,,,,,,
823432,0,748318,0.643435776,1,0,0,0,,,,,,,
805579,0,748330,0.643421888,1,0,0,0,,,,,,,
820253,0,748381,0.643328905,1,0,0,0,,,,,,,
804625,0,748431,0.643249094,1,0,0,0,,,,,,,
822301,0,748492,0.643118620,1,0,0,0,,,,,,,
825711,0,748515,0.643086016,1,0,0,0,,,,,,,
828752,0,748542,0.643029213,1,0,0,0,,,,,,,
826080,0,748570,0.642961740,1,0,0,0,,,,,,,
803905,0,748584,0.642921925,1,0,0,0,,,,,,,
821953,0,748654,0.642749846,1,0,0,0,,,,,,,
826522,0,748675,0.642700732,1,0,0,0,,,,,,,
825483,0,748713,0.642599165,1,0,0,0,,,,,,,
822471,0,748730,0.642545700,1,0,0,0,,,,,,,
826180,0,748731,0.642543972,1,0,0,0,,,,,,,
824137,0,748740,0.642486632,1,0,0,0,,,,,,,
861768,0,748840,0.642087996,1,0,0,0,,,,,,,
825877,0,748938,0.641278803,1,0,0,0,,,,,,,
811069,0,750429,0.632789731,1,0,0,0,,,,,,,
832302,0,750433,0.632653594,1,0,0,0,,,,,,,
832301,0,750434,0.632653594,1,0,0,0,,,,,,,
832139,0,750435,0.632653594,1,0,0,0,,,,,,,
831389,0,750436,0.632653594,1,0,0,0,,,,,,,
831173,0,750437,0.632653594,1,0,0,0,,,,,,,
89266,0,782235,0.492289752,1,0,0,0,,,,,,,
93051,0,782422,0.491962969,1,0,0,0,,,,,,,
3770,0,785046,0.357090443,1,0,0,0,,,,,,,
79930,0,1440127,0.000167237,1,0,0,0,,,,,,,
79936,0,1440545,0.000158297,1,0,0,0,,,,,,,
79931,0,1440881,0.000151980,1,0,0,0,,,,,,,
79926,0,1440882,0.000151980,1,0,0,0,,,,,,,
79934,0,1441310,0.000143756,1,0,0,0,,,,,,,
79929,0,1441311,0.000143756,1,0,0,0,,,,,,,
79935,0,1441553,0.000139823,1,0,0,0,,,,,,,
79927,0,1442016,0.000132314,1,0,0,0,,,,,,,
100630,0,1482079,0.000040054,1,0,0,0,,,,,,,
89883,0,1484198,0.000033497,1,0,0,0,,,,,,,
