node_group,node_group_label,operation,type_pair,target_role,src_label,dst_label,attack,short_attack,endpoint_pair,short_endpoint_pair,count,fraction
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2477342,node 357399,benign,benign,node 2477342 -> node 357399,node 2477342 --> node 357399,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2477077,node 357367,benign,benign,node 2477077 -> node 357367,node 2477077 --> node 357367,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2476718,node 357319,benign,benign,node 2476718 -> node 357319,node 2476718 --> node 357319,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2475740,node 357213,benign,benign,node 2475740 -> node 357213,node 2475740 --> node 357213,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2474969,node 357131,benign,benign,node 2474969 -> node 357131,node 2474969 --> node 357131,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2474514,node 357076,benign,benign,node 2474514 -> node 357076,node 2474514 --> node 357076,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2474157,node 357037,benign,benign,node 2474157 -> node 357037,node 2474157 --> node 357037,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2473172,node 356932,benign,benign,node 2473172 -> node 356932,node 2473172 --> node 356932,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2473025,node 356914,benign,benign,node 2473025 -> node 356914,node 2473025 --> node 356914,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2470116,node 356582,benign,benign,node 2470116 -> node 356582,node 2470116 --> node 356582,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2469128,node 356482,benign,benign,node 2469128 -> node 356482,node 2469128 --> node 356482,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2467697,node 356333,benign,benign,node 2467697 -> node 356333,node 2467697 --> node 356333,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2466332,node 356207,benign,benign,node 2466332 -> node 356207,node 2466332 --> node 356207,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2447850,node 355589,benign,benign,node 2447850 -> node 355589,node 2447850 --> node 355589,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2447586,node 355551,benign,benign,node 2447586 -> node 355551,node 2447586 --> node 355551,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2447350,node 355506,benign,benign,node 2447350 -> node 355506,node 2447350 --> node 355506,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2445716,node 355321,benign,benign,node 2445716 -> node 355321,node 2445716 --> node 355321,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2445346,node 355280,benign,benign,node 2445346 -> node 355280,node 2445346 --> node 355280,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2445116,node 355252,benign,benign,node 2445116 -> node 355252,node 2445116 --> node 355252,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2444952,node 355230,benign,benign,node 2444952 -> node 355230,node 2444952 --> node 355230,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2441317,node 354744,benign,benign,node 2441317 -> node 354744,node 2441317 --> node 354744,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2440831,node 354694,benign,benign,node 2440831 -> node 354694,node 2440831 --> node 354694,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2440527,node 354659,benign,benign,node 2440527 -> node 354659,node 2440527 --> node 354659,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2440014,node 354597,benign,benign,node 2440014 -> node 354597,node 2440014 --> node 354597,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2437522,node 354242,benign,benign,node 2437522 -> node 354242,node 2437522 --> node 354242,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2436730,node 354166,benign,benign,node 2436730 -> node 354166,node 2436730 --> node 354166,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2435942,node 354083,benign,benign,node 2435942 -> node 354083,node 2435942 --> node 354083,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2435147,node 353991,benign,benign,node 2435147 -> node 353991,node 2435147 --> node 353991,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2434812,node 353959,benign,benign,node 2434812 -> node 353959,node 2434812 --> node 353959,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2434005,node 353868,benign,benign,node 2434005 -> node 353868,node 2434005 --> node 353868,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2432283,node 353687,benign,benign,node 2432283 -> node 353687,node 2432283 --> node 353687,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2431382,node 353585,benign,benign,node 2431382 -> node 353585,node 2431382 --> node 353585,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2430703,node 353525,benign,benign,node 2430703 -> node 353525,node 2430703 --> node 353525,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2429295,node 353384,benign,benign,node 2429295 -> node 353384,node 2429295 --> node 353384,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2427683,node 353210,benign,benign,node 2427683 -> node 353210,node 2427683 --> node 353210,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2426230,node 353072,benign,benign,node 2426230 -> node 353072,node 2426230 --> node 353072,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2425617,node 352990,benign,benign,node 2425617 -> node 352990,node 2425617 --> node 352990,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2425006,node 352906,benign,benign,node 2425006 -> node 352906,node 2425006 --> node 352906,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2424321,node 352846,benign,benign,node 2424321 -> node 352846,node 2424321 --> node 352846,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2424218,node 352828,benign,benign,node 2424218 -> node 352828,node 2424218 --> node 352828,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2424044,node 352810,benign,benign,node 2424044 -> node 352810,node 2424044 --> node 352810,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2423358,node 352732,benign,benign,node 2423358 -> node 352732,node 2423358 --> node 352732,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2423158,node 352702,benign,benign,node 2423158 -> node 352702,node 2423158 --> node 352702,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2422158,node 352585,benign,benign,node 2422158 -> node 352585,node 2422158 --> node 352585,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2421018,node 352470,benign,benign,node 2421018 -> node 352470,node 2421018 --> node 352470,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2420136,node 352353,benign,benign,node 2420136 -> node 352353,node 2420136 --> node 352353,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2419969,node 352325,benign,benign,node 2419969 -> node 352325,node 2419969 --> node 352325,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2418883,node 352206,benign,benign,node 2418883 -> node 352206,node 2418883 --> node 352206,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2418620,node 352177,benign,benign,node 2418620 -> node 352177,node 2418620 --> node 352177,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2416993,node 351989,benign,benign,node 2416993 -> node 351989,node 2416993 --> node 351989,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2413531,node 351544,benign,benign,node 2413531 -> node 351544,node 2413531 --> node 351544,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2412545,node 351442,benign,benign,node 2412545 -> node 351442,node 2412545 --> node 351442,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2412393,node 351422,benign,benign,node 2412393 -> node 351422,node 2412393 --> node 351422,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2411636,node 351339,benign,benign,node 2411636 -> node 351339,node 2411636 --> node 351339,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2411299,node 351306,benign,benign,node 2411299 -> node 351306,node 2411299 --> node 351306,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2410702,node 351245,benign,benign,node 2410702 -> node 351245,node 2410702 --> node 351245,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2410403,node 351202,benign,benign,node 2410403 -> node 351202,node 2410403 --> node 351202,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2410120,node 351174,benign,benign,node 2410120 -> node 351174,node 2410120 --> node 351174,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2410069,node 351165,benign,benign,node 2410069 -> node 351165,node 2410069 --> node 351165,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2409915,node 351137,benign,benign,node 2409915 -> node 351137,node 2409915 --> node 351137,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2409080,node 351033,benign,benign,node 2409080 -> node 351033,node 2409080 --> node 351033,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2408490,node 350942,benign,benign,node 2408490 -> node 350942,node 2408490 --> node 350942,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2408171,node 350899,benign,benign,node 2408171 -> node 350899,node 2408171 --> node 350899,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2407932,node 350862,benign,benign,node 2407932 -> node 350862,node 2407932 --> node 350862,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2407185,node 350792,benign,benign,node 2407185 -> node 350792,node 2407185 --> node 350792,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2407034,node 350769,benign,benign,node 2407034 -> node 350769,node 2407034 --> node 350769,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2406297,node 350652,benign,benign,node 2406297 -> node 350652,node 2406297 --> node 350652,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2405321,node 350554,benign,benign,node 2405321 -> node 350554,node 2405321 --> node 350554,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2404814,node 350490,benign,benign,node 2404814 -> node 350490,node 2404814 --> node 350490,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2404205,node 350421,benign,benign,node 2404205 -> node 350421,node 2404205 --> node 350421,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2403676,node 350358,benign,benign,node 2403676 -> node 350358,node 2403676 --> node 350358,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2402915,node 350272,benign,benign,node 2402915 -> node 350272,node 2402915 --> node 350272,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2402870,node 350264,benign,benign,node 2402870 -> node 350264,node 2402870 --> node 350264,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2402657,node 350233,benign,benign,node 2402657 -> node 350233,node 2402657 --> node 350233,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2402570,node 350219,benign,benign,node 2402570 -> node 350219,node 2402570 --> node 350219,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2402416,node 350207,benign,benign,node 2402416 -> node 350207,node 2402416 --> node 350207,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2401252,node 350067,benign,benign,node 2401252 -> node 350067,node 2401252 --> node 350067,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2400580,node 350000,benign,benign,node 2400580 -> node 350000,node 2400580 --> node 350000,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2400491,node 349985,benign,benign,node 2400491 -> node 349985,node 2400491 --> node 349985,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2392163,node 349092,benign,benign,node 2392163 -> node 349092,node 2392163 --> node 349092,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2390537,node 348943,benign,benign,node 2390537 -> node 348943,node 2390537 --> node 348943,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2389061,node 348798,benign,benign,node 2389061 -> node 348798,node 2389061 --> node 348798,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2387971,node 348687,benign,benign,node 2387971 -> node 348687,node 2387971 --> node 348687,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2387092,node 348593,benign,benign,node 2387092 -> node 348593,node 2387092 --> node 348593,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2386421,node 348523,benign,benign,node 2386421 -> node 348523,node 2386421 --> node 348523,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2384416,node 348302,benign,benign,node 2384416 -> node 348302,node 2384416 --> node 348302,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2316833,node 341999,benign,benign,node 2316833 -> node 341999,node 2316833 --> node 341999,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2315580,node 341861,benign,benign,node 2315580 -> node 341861,node 2315580 --> node 341861,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2313827,node 341704,benign,benign,node 2313827 -> node 341704,node 2313827 --> node 341704,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2312226,node 341543,benign,benign,node 2312226 -> node 341543,node 2312226 --> node 341543,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2310414,node 341329,benign,benign,node 2310414 -> node 341329,node 2310414 --> node 341329,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2309056,node 341193,benign,benign,node 2309056 -> node 341193,node 2309056 --> node 341193,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2307647,node 341034,benign,benign,node 2307647 -> node 341034,node 2307647 --> node 341034,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2305693,node 340849,benign,benign,node 2305693 -> node 340849,node 2305693 --> node 340849,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2304569,node 340730,benign,benign,node 2304569 -> node 340730,node 2304569 --> node 340730,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2303184,node 340578,benign,benign,node 2303184 -> node 340578,node 2303184 --> node 340578,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2301390,node 340409,benign,benign,node 2301390 -> node 340409,node 2301390 --> node 340409,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2300513,node 340312,benign,benign,node 2300513 -> node 340312,node 2300513 --> node 340312,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2298898,node 340153,benign,benign,node 2298898 -> node 340153,node 2298898 --> node 340153,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2298290,node 340087,benign,benign,node 2298290 -> node 340087,node 2298290 --> node 340087,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2296790,node 339941,benign,benign,node 2296790 -> node 339941,node 2296790 --> node 339941,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2294756,node 339730,benign,benign,node 2294756 -> node 339730,node 2294756 --> node 339730,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2293740,node 339620,benign,benign,node 2293740 -> node 339620,node 2293740 --> node 339620,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2293041,node 339560,benign,benign,node 2293041 -> node 339560,node 2293041 --> node 339560,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2291654,node 339403,benign,benign,node 2291654 -> node 339403,node 2291654 --> node 339403,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2290027,node 339245,benign,benign,node 2290027 -> node 339245,node 2290027 --> node 339245,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2279023,node 338006,benign,benign,node 2279023 -> node 338006,node 2279023 --> node 338006,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2278956,node 337988,benign,benign,node 2278956 -> node 337988,node 2278956 --> node 337988,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2278713,node 337957,benign,benign,node 2278713 -> node 337957,node 2278713 --> node 337957,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2277978,node 337895,benign,benign,node 2277978 -> node 337895,node 2277978 --> node 337895,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2276910,node 337756,benign,benign,node 2276910 -> node 337756,node 2276910 --> node 337756,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2276439,node 337713,benign,benign,node 2276439 -> node 337713,node 2276439 --> node 337713,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2275949,node 337641,benign,benign,node 2275949 -> node 337641,node 2275949 --> node 337641,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2275437,node 337575,benign,benign,node 2275437 -> node 337575,node 2275437 --> node 337575,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2268844,node 336719,benign,benign,node 2268844 -> node 336719,node 2268844 --> node 336719,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2268689,node 336701,benign,benign,node 2268689 -> node 336701,node 2268689 --> node 336701,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2268312,node 336671,benign,benign,node 2268312 -> node 336671,node 2268312 --> node 336671,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2268031,node 336623,benign,benign,node 2268031 -> node 336623,node 2268031 --> node 336623,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2267245,node 336528,benign,benign,node 2267245 -> node 336528,node 2267245 --> node 336528,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2267122,node 336508,benign,benign,node 2267122 -> node 336508,node 2267122 --> node 336508,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2266649,node 336429,benign,benign,node 2266649 -> node 336429,node 2266649 --> node 336429,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2265916,node 336355,benign,benign,node 2265916 -> node 336355,node 2265916 --> node 336355,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2264884,node 336227,benign,benign,node 2264884 -> node 336227,node 2264884 --> node 336227,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2258701,node 335421,benign,benign,node 2258701 -> node 335421,node 2258701 --> node 335421,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2258243,node 335360,benign,benign,node 2258243 -> node 335360,node 2258243 --> node 335360,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2257858,node 335312,benign,benign,node 2257858 -> node 335312,node 2257858 --> node 335312,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2257066,node 335216,benign,benign,node 2257066 -> node 335216,node 2257066 --> node 335216,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2256701,node 335157,benign,benign,node 2256701 -> node 335157,node 2256701 --> node 335157,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2256128,node 335098,benign,benign,node 2256128 -> node 335098,node 2256128 --> node 335098,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2255623,node 335039,benign,benign,node 2255623 -> node 335039,node 2255623 --> node 335039,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2255353,node 334983,benign,benign,node 2255353 -> node 334983,node 2255353 --> node 334983,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2254907,node 334925,benign,benign,node 2254907 -> node 334925,node 2254907 --> node 334925,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2251392,node 334473,benign,benign,node 2251392 -> node 334473,node 2251392 --> node 334473,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2251060,node 334422,benign,benign,node 2251060 -> node 334422,node 2251060 --> node 334422,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2251019,node 334411,benign,benign,node 2251019 -> node 334411,node 2251019 --> node 334411,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2250004,node 334307,benign,benign,node 2250004 -> node 334307,node 2250004 --> node 334307,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2249658,node 334262,benign,benign,node 2249658 -> node 334262,node 2249658 --> node 334262,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2249116,node 334198,benign,benign,node 2249116 -> node 334198,node 2249116 --> node 334198,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2248215,node 334087,benign,benign,node 2248215 -> node 334087,node 2248215 --> node 334087,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2245564,node 333745,benign,benign,node 2245564 -> node 333745,node 2245564 --> node 333745,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2243926,node 333585,benign,benign,node 2243926 -> node 333585,node 2243926 --> node 333585,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2243126,node 333499,benign,benign,node 2243126 -> node 333499,node 2243126 --> node 333499,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2242392,node 333405,benign,benign,node 2242392 -> node 333405,node 2242392 --> node 333405,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2241344,node 333292,benign,benign,node 2241344 -> node 333292,node 2241344 --> node 333292,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2239704,node 333108,benign,benign,node 2239704 -> node 333108,node 2239704 --> node 333108,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2233420,node 332348,benign,benign,node 2233420 -> node 332348,node 2233420 --> node 332348,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2233357,node 332329,benign,benign,node 2233357 -> node 332329,node 2233357 --> node 332329,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2233171,node 332310,benign,benign,node 2233171 -> node 332310,node 2233171 --> node 332310,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2232060,node 332189,benign,benign,node 2232060 -> node 332189,node 2232060 --> node 332189,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2223510,node 331096,benign,benign,node 2223510 -> node 331096,node 2223510 --> node 331096,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2223168,node 331058,benign,benign,node 2223168 -> node 331058,node 2223168 --> node 331058,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2223095,node 331049,benign,benign,node 2223095 -> node 331049,node 2223095 --> node 331049,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2222452,node 330965,benign,benign,node 2222452 -> node 330965,node 2222452 --> node 330965,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2218880,node 330498,benign,benign,node 2218880 -> node 330498,node 2218880 --> node 330498,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2217715,node 330350,benign,benign,node 2217715 -> node 330350,node 2217715 --> node 330350,1,0.000924214
FP_above_threshold,FP: benign above threshold,EVENT_RECVMSG,file->subject,src,node 2216680,node 330252,benign,benign,node 2216680 -> node 330252,node 2216680 --> node 330252,1,0.000924214
